age;workclass;education;education-num;marital-status;occupation;relationship;race;sex;hours-per-week;native-country;capital_gain_bin;capital_loss_bin;income
31;3;9;13;4;4;1;4;0;45;38;0;0;0
44;2;15;10;2;13;0;4;1;40;38;0;0;0
29;2;10;16;4;9;3;4;1;40;38;0;0;0
30;2;15;10;4;5;4;4;0;40;38;0;0;0
27;2;11;9;4;13;1;4;1;40;38;0;0;0
27;2;15;10;2;11;0;4;1;50;38;0;0;0
32;2;11;9;4;5;1;4;0;45;38;0;0;0
58;2;0;6;2;7;5;4;0;8;38;0;0;0
35;1;15;10;2;10;0;4;1;40;38;0;0;0
21;2;11;9;4;5;3;4;1;36;38;0;0;0
28;2;15;10;4;2;4;4;1;40;38;0;0;0
46;4;15;10;0;3;1;4;1;50;38;0;0;0
36;4;11;9;5;7;4;4;0;40;38;0;0;0
72;2;1;7;6;0;4;4;0;40;38;0;0;0
35;2;11;9;2;6;5;2;0;40;38;0;0;0
33;0;8;11;0;2;4;2;0;40;38;0;0;1
69;2;1;7;4;6;1;4;0;40;38;0;0;0
35;2;11;9;2;6;0;4;1;40;38;0;0;0
34;2;11;9;2;12;5;4;0;32;38;0;0;0
30;2;1;7;2;7;0;4;1;40;25;0;0;0
28;2;9;13;4;13;1;4;1;55;38;0;0;0
54;2;9;13;2;11;0;4;1;35;38;0;0;1
47;2;15;10;2;9;0;4;1;50;38;0;0;1
24;2;11;9;4;5;4;2;0;40;38;0;0;0
52;4;9;13;2;9;0;4;1;60;38;0;0;1
20;2;11;9;4;5;3;0;1;48;38;0;0;0
43;3;12;14;2;3;0;4;1;45;38;1;0;0
45;2;5;4;5;7;4;4;0;40;25;0;0;0
29;4;11;9;5;2;1;4;1;35;38;0;0;0
47;2;12;14;0;3;4;4;1;42;38;0;0;0
24;2;11;9;4;2;3;4;1;40;38;0;0;0
51;2;11;9;2;9;0;4;1;40;38;0;0;0
17;2;1;7;4;11;3;4;1;12;38;0;0;0
37;2;8;11;2;2;0;4;1;40;38;0;1;1
27;2;10;16;4;9;1;4;0;70;38;0;0;0
29;2;9;13;2;3;5;4;1;40;38;0;0;1
36;4;7;12;0;11;4;4;0;35;38;0;0;0
58;1;9;13;4;9;1;4;0;40;38;0;0;0
26;4;15;10;2;2;0;4;1;45;38;0;0;0
57;2;11;9;2;11;0;4;1;40;38;0;0;1
59;2;11;9;2;2;0;4;1;40;38;0;0;0
27;2;11;9;2;6;0;4;1;40;38;0;0;0
31;4;9;13;4;12;1;4;1;40;38;0;0;0
21;2;15;10;4;11;3;4;0;24;38;0;0;0
29;2;15;10;4;0;1;4;1;60;38;0;0;0
18;2;1;7;4;7;3;4;1;40;38;0;0;0
52;2;0;6;2;2;0;4;1;47;38;0;1;1
57;3;9;13;0;9;1;4;1;80;38;0;0;0
60;2;5;4;4;13;1;4;1;48;38;0;0;1
31;2;9;13;2;9;0;4;1;40;1;1;0;1
23;2;9;13;4;0;3;4;0;40;38;0;0;0
27;2;11;9;4;11;3;4;1;40;38;0;0;0
42;4;14;15;2;9;0;4;1;50;38;0;1;1
25;2;15;10;4;12;1;4;1;40;38;1;0;0
49;2;9;13;4;9;1;4;0;45;38;0;0;0
32;2;9;13;4;12;1;4;1;40;38;0;0;0
19;2;15;10;4;0;3;4;1;28;38;0;0;0
60;2;5;4;0;7;1;4;0;40;38;0;0;0
42;1;6;5;2;7;0;4;1;40;38;0;0;0
35;4;7;12;4;4;1;4;1;40;38;0;0;0
48;2;11;9;4;0;4;2;0;37;38;0;0;0
51;2;12;14;2;2;0;4;1;40;38;0;0;1
29;2;11;9;4;2;1;0;1;40;38;0;0;0
36;1;11;9;5;3;1;2;1;40;38;0;0;0
17;2;0;6;4;7;3;4;0;21;38;0;0;0
52;2;12;14;0;9;1;4;0;60;38;1;0;0
24;2;11;9;4;2;1;4;1;40;38;0;0;0
24;2;11;9;2;5;0;4;1;50;38;0;0;0
26;1;9;13;4;9;3;4;1;40;38;1;0;0
27;2;9;13;4;7;3;4;0;20;38;0;0;0
39;2;11;9;4;5;3;4;1;60;38;0;0;0
30;2;11;9;2;13;0;2;1;45;38;0;0;0
50;4;11;9;2;3;0;4;1;32;38;0;0;0
52;3;9;13;2;11;0;4;1;55;38;0;0;0
46;2;14;15;2;9;0;4;1;45;38;1;0;1
23;2;9;13;4;11;3;4;0;20;38;0;0;0
45;2;1;7;6;7;1;2;0;20;38;0;0;0
65;2;6;5;6;8;4;2;0;24;38;0;0;0
29;2;8;11;2;13;0;4;1;55;38;0;0;0
47;2;6;5;3;5;4;4;1;40;7;0;0;0
30;2;11;9;4;4;3;2;1;60;38;0;0;0
34;2;11;9;2;11;0;4;1;45;38;0;0;1
38;4;11;9;2;11;0;4;1;64;38;0;0;0
33;2;15;10;2;3;0;4;1;40;38;0;0;1
49;2;9;13;2;11;0;4;1;26;38;0;0;1
47;4;15;10;4;7;4;2;0;40;38;0;0;0
49;1;0;6;5;7;4;2;0;40;38;0;0;0
43;2;15;10;2;2;0;4;1;60;38;1;0;1
30;2;9;13;2;0;5;2;0;40;38;0;0;1
58;4;11;9;2;2;0;4;1;60;38;0;0;0
19;2;11;9;4;7;3;4;0;14;38;0;0;0
21;2;9;13;4;5;1;4;1;40;38;0;0;0
33;2;9;13;2;3;0;4;1;60;38;1;0;1
47;3;4;3;2;13;0;4;1;50;4;0;0;0
52;4;10;16;2;9;0;4;1;60;38;0;0;1
26;2;11;9;0;2;1;4;1;55;38;0;0;0
60;2;11;9;2;2;0;4;1;40;38;0;0;0
21;2;15;10;4;5;3;4;1;40;38;0;0;0
36;2;15;10;2;11;0;4;1;50;38;1;0;1
31;2;15;10;2;2;0;4;1;45;38;0;0;0
50;3;10;16;5;9;1;4;1;40;38;0;0;1
31;1;11;9;0;0;4;4;0;40;38;0;0;0
71;2;11;9;2;2;0;4;1;15;38;0;0;0
30;5;9;13;2;12;0;4;1;40;38;0;0;1
20;2;15;10;4;7;3;4;1;20;38;0;0;0
24;2;11;9;4;3;2;4;1;50;38;1;0;0
35;2;10;16;2;9;0;1;1;40;35;0;0;1
38;5;15;10;5;3;1;4;0;45;38;0;0;0
27;2;11;9;4;6;3;4;0;32;38;0;0;0
29;5;15;10;4;0;4;1;0;40;29;0;0;0
34;2;11;9;2;2;0;4;1;45;38;0;0;0
44;2;5;4;2;2;0;4;1;35;38;0;0;0
43;2;11;9;2;6;0;4;1;40;38;0;0;1
44;4;2;8;2;5;0;2;1;40;38;0;0;1
35;2;12;14;4;11;1;4;1;60;38;0;0;0
27;2;15;10;4;9;1;4;1;40;38;0;0;0
43;1;12;14;4;9;1;4;1;38;38;0;0;0
20;2;15;10;4;11;1;4;0;25;38;0;0;0
42;2;7;12;0;9;4;4;0;40;38;1;0;1
27;5;15;10;2;13;0;4;1;40;38;1;0;0
42;2;11;9;2;2;0;2;1;40;38;0;0;1
24;2;6;5;4;6;1;4;1;40;38;0;1;0
48;0;15;10;0;3;1;4;1;40;38;0;0;0
17;4;1;7;4;4;3;4;1;10;38;0;0;0
33;2;9;13;2;3;0;4;1;40;38;0;0;1
50;3;11;9;2;11;0;4;1;50;38;0;0;1
22;2;11;9;4;11;3;4;0;40;38;1;0;0
17;2;2;8;4;7;3;4;1;16;38;0;0;0
32;2;15;10;2;0;0;4;1;40;25;0;0;0
31;2;11;9;4;2;1;4;1;45;38;0;0;0
58;4;11;9;6;3;1;4;1;50;38;0;0;0
29;1;11;9;4;10;3;4;1;48;38;0;0;0
37;2;8;11;2;2;0;4;1;40;31;0;0;1
34;4;11;9;2;2;0;4;1;40;38;0;0;1
23;1;15;10;5;3;4;2;1;40;38;0;0;0
18;5;1;7;4;0;3;4;0;5;38;0;0;0
34;2;11;9;0;3;1;4;0;40;38;0;0;0
45;1;9;13;2;9;5;4;0;55;38;0;0;0
41;2;12;14;4;3;1;4;1;35;5;0;0;0
26;2;11;9;4;7;2;4;1;30;38;0;0;0
54;1;15;10;2;4;0;4;1;40;38;0;0;0
24;2;15;10;4;6;3;2;0;45;38;0;0;0
42;2;15;10;2;9;0;4;1;50;38;0;0;0
20;2;15;10;4;9;3;4;1;20;38;0;0;0
23;5;9;13;4;12;1;4;0;20;38;0;0;0
35;2;12;14;4;9;1;4;1;60;38;0;0;1
31;2;12;14;2;12;0;4;1;40;38;0;1;1
30;2;9;13;4;9;3;4;0;40;30;0;0;0
19;2;11;9;4;11;3;4;0;20;38;0;0;0
36;1;9;13;4;9;1;4;1;50;38;0;0;0
31;2;9;13;6;11;4;4;0;40;4;0;1;0
21;2;15;10;4;5;3;4;1;30;38;0;0;0
31;4;15;10;2;2;0;4;1;40;38;0;0;0
46;2;10;16;0;9;4;4;0;65;38;1;0;1
44;2;9;13;0;3;3;4;0;50;38;0;0;1
40;2;2;8;2;7;0;2;1;40;22;0;0;0
45;2;15;10;4;11;1;2;1;40;38;0;0;0
60;2;11;9;2;2;0;4;1;35;38;0;0;0
18;2;1;7;4;7;2;4;1;25;38;0;0;0
28;2;9;13;2;9;0;4;1;40;38;0;0;0
36;2;15;10;0;0;4;2;0;40;38;0;0;0
40;2;8;11;2;12;0;4;1;40;38;1;0;0
36;1;9;13;0;0;4;4;0;35;15;0;0;0
31;2;11;9;5;7;4;2;0;40;38;0;0;0
33;2;11;9;2;6;0;4;1;40;38;0;0;0
19;5;11;9;4;12;3;4;0;40;38;0;0;0
22;2;15;10;4;11;3;4;0;15;38;0;0;0
34;2;9;13;2;3;0;4;1;45;38;0;0;1
33;2;11;9;4;7;1;4;1;40;38;0;0;0
41;2;11;9;2;2;0;4;1;60;38;0;1;0
29;2;9;13;4;9;1;4;1;40;38;1;0;0
50;1;11;9;2;3;0;4;1;42;38;0;0;1
42;2;9;13;2;3;0;4;1;45;38;1;0;1
44;2;11;9;2;11;5;4;0;40;38;0;0;0
20;2;15;10;4;7;1;4;0;20;38;0;0;0
31;2;11;9;2;7;0;4;1;40;25;0;0;0
23;2;15;10;4;7;1;4;0;24;38;0;0;0
55;2;15;10;0;0;1;1;0;40;38;0;0;0
26;2;8;11;2;0;0;4;1;45;38;0;1;0
25;2;8;11;4;7;3;4;0;15;38;0;0;0
35;2;15;10;2;2;0;4;1;40;38;1;0;0
36;2;15;10;4;11;1;2;0;36;38;0;0;0
43;5;9;13;2;9;0;4;1;50;38;0;0;0
56;2;11;9;6;7;4;2;0;20;38;1;0;0
42;2;9;13;2;12;0;4;1;40;38;0;0;1
19;2;15;10;4;7;2;4;0;25;38;0;0;0
55;4;11;9;2;13;0;4;1;72;38;0;0;0
42;2;12;14;4;3;1;4;0;50;38;1;0;1
26;2;8;11;4;12;3;4;1;40;38;0;0;0
17;2;2;8;4;5;3;4;1;20;38;0;0;0
42;1;9;13;2;9;5;4;0;40;38;0;0;1
55;2;11;9;2;13;0;4;1;40;38;1;0;1
32;2;15;10;4;0;3;2;0;40;38;0;0;0
29;2;1;7;4;2;3;2;1;40;13;0;0;0
46;5;9;13;2;9;0;4;1;37;38;0;0;0
29;5;9;13;2;3;0;4;1;40;38;1;0;1
22;2;9;13;4;9;4;4;1;20;38;0;0;0
58;4;0;6;2;2;0;4;1;40;38;0;0;0
23;2;11;9;4;13;4;4;1;50;38;0;0;0
39;2;11;9;4;5;1;4;1;40;38;0;0;0
27;2;8;11;4;2;3;4;1;38;38;0;0;0
54;2;11;9;2;13;0;4;1;40;38;0;0;1
33;1;9;13;4;9;1;4;0;45;38;0;0;0
46;0;11;9;2;0;5;4;0;40;38;0;0;1
37;2;11;9;4;4;1;2;1;40;38;0;0;0
36;2;11;9;4;7;1;4;0;18;38;0;0;0
59;1;11;9;2;0;5;4;0;38;38;0;0;1
34;1;11;9;0;10;4;4;1;40;31;0;0;0
53;3;10;16;2;3;0;4;1;70;38;0;0;1
51;2;9;13;4;11;1;4;1;55;38;0;0;1
32;2;0;6;5;7;4;4;0;42;38;0;0;0
31;5;15;10;3;7;2;4;1;40;38;0;0;0
22;2;15;10;2;11;5;4;0;30;10;0;0;0
47;4;9;13;0;11;1;4;0;50;38;0;0;0
32;2;11;9;4;6;1;4;1;40;38;0;0;0
26;2;15;10;4;4;1;4;0;38;38;0;0;0
37;2;4;3;5;4;1;4;1;32;12;0;0;0
31;2;11;9;0;2;4;4;1;55;38;0;0;0
37;2;8;11;2;12;5;4;0;24;38;0;0;1
55;2;11;9;4;11;1;4;1;38;38;0;0;0
23;1;8;11;0;12;1;4;1;56;38;0;0;0
36;2;15;10;0;0;4;4;0;40;38;0;0;0
43;2;9;13;2;11;0;4;1;50;38;0;0;1
54;2;15;10;4;12;1;4;1;40;38;0;0;0
28;2;8;11;4;6;1;4;0;42;38;0;1;0
40;2;8;11;2;3;0;4;1;50;38;0;0;1
41;4;15;10;2;3;0;4;1;60;38;0;0;0
40;2;9;13;4;11;1;3;0;55;38;0;0;1
42;2;15;10;0;0;1;2;0;38;38;0;0;0
61;4;11;9;2;4;0;4;1;50;38;0;1;0
18;2;2;8;4;6;3;4;1;30;38;0;0;0
48;2;8;11;2;12;0;4;1;50;38;0;0;1
41;3;9;13;2;12;0;4;1;40;38;0;0;0
23;2;11;9;4;11;1;4;0;40;38;1;0;0
60;2;11;9;2;13;0;4;1;60;38;0;0;1
22;2;15;10;4;7;2;2;1;20;38;0;0;0
61;2;11;9;2;6;0;4;1;40;38;0;0;0
25;2;11;9;4;6;1;2;1;40;38;0;0;0
46;2;12;14;4;12;1;4;1;35;38;0;0;1
43;2;9;13;2;3;0;4;1;40;8;0;1;1
43;2;7;12;0;2;1;4;1;40;38;0;0;0
24;2;11;9;4;7;3;2;1;30;38;0;1;0
68;4;1;7;4;4;4;4;1;20;38;0;0;0
31;2;11;9;0;0;4;4;0;38;38;0;0;0
17;2;1;7;4;11;3;4;0;20;38;0;0;0
32;2;11;9;2;2;0;4;1;48;38;1;0;1
33;2;9;13;2;9;0;4;1;47;38;1;0;1
64;2;9;13;2;9;0;4;1;40;38;0;0;1
20;2;11;9;4;13;3;4;1;30;38;0;0;0
30;2;11;9;5;7;3;4;0;36;38;0;0;0
43;2;15;10;0;3;1;4;1;45;38;0;0;0
22;2;15;10;4;0;3;4;1;40;38;0;0;0
17;2;0;6;4;4;3;4;1;20;38;0;0;0
47;4;11;9;2;7;5;4;0;75;21;0;0;0
41;2;8;11;4;9;1;4;0;60;38;0;0;0
56;2;15;10;2;2;0;4;1;50;38;0;0;1
64;2;11;9;2;13;0;4;1;45;38;0;0;0
47;2;11;9;2;13;0;4;1;50;38;0;0;1
48;2;8;11;4;0;4;4;1;40;38;0;0;0
31;2;12;14;4;9;1;4;0;46;38;0;0;0
29;2;8;11;4;12;3;4;1;40;38;0;0;0
30;2;11;9;6;0;1;4;0;40;38;0;0;0
32;2;11;9;2;3;0;4;1;60;38;0;1;0
57;2;11;9;6;13;4;4;1;42;38;0;1;1
62;2;11;9;6;7;1;4;0;40;38;0;0;0
39;2;11;9;5;6;4;4;0;24;38;0;0;0
43;2;15;10;4;0;1;4;1;25;38;0;0;0
24;3;9;13;4;11;3;4;1;40;38;0;0;0
53;2;15;10;2;0;5;4;0;40;38;1;0;1
26;2;15;10;4;5;3;4;1;40;38;0;0;0
73;4;11;9;2;3;0;4;1;40;38;0;0;0
55;2;11;9;2;6;0;4;1;40;38;0;0;0
25;2;11;9;0;0;1;4;1;40;38;0;0;0
41;2;9;13;0;9;1;4;0;50;38;0;0;1
24;2;9;13;4;3;1;4;1;50;38;0;0;0
63;2;11;9;6;4;1;4;1;6;38;0;0;0
17;2;1;7;4;11;3;4;1;20;38;0;0;0
35;2;15;10;2;2;0;4;1;50;38;0;0;0
51;2;15;10;2;9;0;4;1;40;38;0;0;1
62;1;9;13;6;9;1;4;0;48;38;0;0;0
55;2;11;9;2;2;0;4;1;40;38;1;0;1
43;2;15;10;0;9;1;4;1;40;38;0;0;0
40;1;11;9;0;7;1;4;0;50;38;0;0;0
37;2;9;13;2;3;0;4;1;45;38;0;0;1
39;2;9;13;2;2;0;4;1;40;38;0;0;0
31;2;11;9;4;2;3;4;1;18;38;0;0;0
61;2;12;14;6;9;1;4;0;40;38;0;0;1
26;2;8;11;0;0;1;4;0;55;38;0;0;0
46;4;11;9;2;11;0;4;1;50;38;0;0;0
26;2;9;13;4;9;1;4;0;40;38;0;0;0
48;5;10;16;0;9;3;4;1;50;38;0;0;1
34;2;11;9;4;13;3;4;1;40;38;0;0;0
34;1;11;9;4;0;3;4;0;40;38;0;0;0
59;2;11;9;2;7;0;4;1;40;38;0;0;1
34;2;9;13;4;9;3;4;0;40;38;0;0;0
49;2;9;13;4;3;1;4;0;56;38;0;0;1
18;2;1;7;4;0;3;4;0;20;38;0;0;0
43;2;11;9;2;4;0;4;1;40;25;0;0;0
48;2;1;7;2;3;0;4;1;50;38;0;0;0
28;3;15;10;2;3;0;4;1;70;38;0;0;0
33;2;11;9;2;6;0;4;1;40;38;0;0;0
24;2;15;10;4;11;1;4;0;15;38;0;0;0
21;2;0;6;4;5;1;4;1;40;38;0;0;0
17;2;1;7;4;11;3;4;1;28;38;0;0;0
39;2;15;10;2;4;0;4;1;50;38;0;0;1
29;4;9;13;5;9;3;4;1;40;38;0;0;0
44;2;9;13;2;3;0;4;1;40;38;0;0;1
24;2;15;10;4;13;3;4;1;50;38;0;0;0
71;4;12;14;2;11;0;4;1;40;38;1;0;1
51;4;9;13;2;11;0;1;1;40;2;0;1;1
55;2;4;3;0;7;4;2;1;25;38;0;0;0
41;2;9;13;2;3;0;4;1;60;38;0;0;1
23;2;11;9;4;5;4;2;0;7;38;0;0;0
38;2;8;11;0;0;4;4;0;40;38;0;0;0
39;2;11;9;2;13;0;4;1;40;38;0;0;1
19;2;11;9;4;0;1;4;0;30;38;0;0;0
49;2;6;5;0;6;1;4;0;40;38;0;0;0
32;2;9;13;2;0;2;4;1;40;29;0;0;1
27;2;11;9;2;2;0;4;1;70;38;0;0;0
38;2;9;13;2;11;0;4;1;50;38;0;0;1
33;2;15;10;2;2;5;4;0;60;38;0;0;0
23;2;9;13;4;3;3;4;1;28;38;0;0;0
54;4;11;9;2;11;0;2;1;40;38;0;0;0
29;2;8;11;0;12;1;4;0;45;38;1;0;0
35;4;9;13;4;3;1;4;1;40;38;0;0;0
28;2;8;11;2;0;5;1;0;40;18;0;0;0
37;2;9;13;2;9;0;4;1;50;38;1;0;1
42;4;14;15;2;4;0;4;1;65;38;0;0;1
40;2;12;14;2;9;0;4;1;40;38;0;0;0
47;2;15;10;0;11;3;4;1;55;38;0;0;0
22;2;9;13;4;3;3;4;0;50;38;0;0;0
30;2;9;13;2;3;0;4;1;45;38;0;0;1
28;2;11;9;2;12;0;4;1;40;38;0;0;0
63;1;5;4;2;7;0;4;1;55;38;0;0;0
51;4;6;5;2;2;0;4;1;20;38;0;0;0
22;2;11;9;4;5;3;4;0;40;38;0;0;0
35;2;11;9;4;11;1;4;1;45;38;0;0;0
46;2;11;9;0;6;1;4;0;38;38;0;0;0
37;2;15;10;0;6;1;4;1;52;38;0;0;0
24;2;9;13;4;9;3;2;1;15;38;0;0;0
37;4;11;9;0;5;3;4;1;10;38;0;0;0
53;2;15;10;2;12;0;4;1;40;38;0;0;0
27;2;11;9;4;11;1;4;1;30;38;0;0;0
38;2;15;10;0;2;1;4;1;44;38;0;0;0
53;4;0;6;2;4;0;4;1;60;38;0;0;0
34;2;15;10;4;2;1;4;1;40;38;0;0;0
23;2;11;9;4;11;3;2;1;40;38;0;0;0
39;2;9;13;2;3;0;4;1;45;38;1;0;1
43;2;12;14;2;9;5;1;0;50;34;0;0;0
67;3;11;9;2;3;0;1;1;40;38;0;0;1
81;4;11;9;2;3;0;4;1;30;38;0;0;0
21;2;15;10;4;7;3;4;1;20;38;0;0;0
23;2;15;10;4;11;1;4;1;25;38;0;0;0
25;2;15;10;4;13;4;4;1;40;38;0;0;0
42;2;4;3;2;6;5;4;0;38;25;0;0;0
38;2;15;10;2;0;5;2;0;40;38;0;0;0
32;2;11;9;2;6;0;4;1;40;38;0;0;0
37;2;11;9;2;6;0;4;1;40;38;0;0;0
51;2;12;14;2;3;0;4;1;60;38;0;0;1
22;2;15;10;4;11;1;4;0;42;38;0;0;0
33;2;3;2;3;8;1;4;0;40;12;0;0;0
42;2;11;9;0;6;1;4;1;55;38;0;0;0
51;1;13;1;2;7;0;4;1;40;38;0;0;0
23;2;11;9;2;0;5;4;0;40;25;0;0;0
37;2;1;7;2;6;0;4;1;44;38;1;0;1
37;2;11;9;2;2;0;4;1;99;38;0;0;1
47;2;12;14;4;9;1;4;0;25;38;0;0;0
41;2;14;15;2;9;0;4;1;40;38;0;1;1
33;2;11;9;2;2;0;4;1;30;38;0;0;0
31;2;9;13;4;11;1;4;1;40;38;0;0;1
31;2;7;12;0;7;4;0;0;40;38;0;0;0
35;2;11;9;2;6;0;2;1;40;38;0;0;0
38;3;11;9;2;3;0;4;1;40;38;0;0;1
18;2;11;9;4;7;1;4;0;45;38;0;0;0
20;2;11;9;2;6;0;4;1;40;38;0;0;0
54;1;15;10;0;3;4;2;0;35;38;0;0;0
40;2;15;10;0;0;4;4;0;40;38;0;0;0
36;3;9;13;2;3;5;4;0;45;38;0;1;1
43;2;15;10;0;2;4;4;1;35;38;0;0;0
44;4;15;10;0;4;4;4;1;40;38;0;0;0
44;5;11;9;2;9;5;4;0;40;38;0;0;1
43;2;12;14;2;3;0;4;1;43;38;0;0;1
51;2;5;4;6;7;4;2;0;40;38;0;0;0
18;2;11;9;4;7;3;4;0;20;38;0;0;0
51;2;15;10;2;3;0;4;1;40;38;0;0;0
44;3;15;10;2;11;0;4;1;70;38;0;0;1
33;1;0;6;0;13;1;4;1;40;38;0;0;0
33;4;9;13;2;3;0;4;1;40;38;0;0;1
42;2;7;12;2;3;0;4;1;40;38;0;0;1
25;2;15;10;2;9;0;4;1;45;38;0;0;0
32;2;11;9;0;6;1;4;0;38;38;0;0;0
32;2;9;13;2;2;0;4;1;70;25;0;0;0
36;2;0;6;0;3;4;4;0;40;38;0;0;0
28;2;11;9;2;13;0;4;1;40;38;0;0;0
20;2;11;9;4;7;3;4;0;20;38;0;0;0
35;3;15;10;2;11;0;4;1;60;38;0;0;1
55;4;11;9;2;2;0;4;1;20;38;0;0;0
48;2;9;13;2;3;0;1;1;40;18;0;0;1
34;2;11;9;2;2;0;4;1;35;38;0;0;1
28;2;9;13;4;12;1;4;0;35;38;0;0;0
67;2;9;13;6;3;1;4;1;40;38;0;1;1
37;2;11;9;2;2;0;4;1;40;38;0;0;0
44;2;11;9;4;13;4;4;1;70;38;0;0;0
25;2;15;10;4;11;1;4;0;40;38;0;0;0
21;2;15;10;4;3;1;4;0;40;38;1;0;0
40;5;12;14;2;9;0;4;1;35;38;0;0;1
78;2;11;9;6;7;1;2;0;40;38;1;0;0
34;2;11;9;0;5;3;4;1;40;38;0;0;0
49;2;11;9;4;0;1;4;0;44;38;0;0;0
22;2;7;12;4;0;1;4;0;40;38;0;0;0
60;4;11;9;4;4;4;4;1;42;38;0;0;0
45;1;11;9;6;10;1;4;1;40;38;0;0;1
63;2;8;11;0;7;1;4;0;20;38;0;0;0
41;2;11;9;4;2;3;2;0;35;38;0;0;0
47;2;11;9;0;0;4;4;0;40;38;0;0;0
44;2;11;9;0;2;4;4;1;40;38;0;0;0
51;2;15;10;6;9;1;4;0;40;38;1;0;0
46;2;9;13;4;11;1;4;1;40;38;0;1;0
41;2;8;11;2;6;0;4;1;40;38;0;0;0
50;4;11;9;2;2;0;4;1;30;38;0;0;0
47;2;11;9;2;0;0;4;1;50;38;0;0;1
35;2;11;9;4;3;1;4;1;45;38;0;0;0
56;2;11;9;2;3;0;4;1;55;38;0;0;1
45;2;12;14;0;9;1;4;1;45;38;0;0;0
48;0;9;13;0;3;4;4;1;58;38;0;0;1
40;2;15;10;2;6;0;4;1;40;38;1;0;0
39;3;9;13;2;3;0;4;1;50;38;1;0;1
20;2;15;10;4;7;3;4;1;40;38;0;0;0
50;2;10;16;2;9;0;4;1;65;38;0;1;1
38;5;11;9;2;9;5;4;0;40;38;0;0;1
23;1;9;13;4;9;3;4;0;60;38;0;0;0
31;2;11;9;4;7;3;4;1;16;38;0;0;0
58;2;9;13;2;0;0;4;1;40;38;0;0;0
66;2;11;9;5;6;1;2;1;40;38;0;0;0
39;3;11;9;2;3;0;4;1;40;38;0;0;1
54;4;11;9;2;2;0;4;1;52;38;1;0;1
26;2;15;10;2;11;0;4;1;50;10;0;0;0
51;2;11;9;0;6;1;4;0;40;38;0;0;0
34;2;8;11;4;13;3;4;1;40;38;0;0;0
50;2;11;9;2;6;0;4;1;40;38;1;0;1
42;2;15;10;2;9;0;4;1;44;38;0;0;1
38;2;12;14;2;9;0;4;1;25;38;0;0;0
48;2;5;4;2;5;0;4;1;40;38;0;0;0
33;2;8;11;2;12;5;4;0;40;38;0;0;1
51;2;11;9;6;7;4;4;0;32;38;0;0;0
22;2;11;9;0;2;1;4;1;40;38;0;0;0
41;2;15;10;4;2;1;4;1;50;23;0;0;0
48;1;12;14;2;9;0;4;1;35;38;0;0;1
42;2;11;9;5;11;1;4;0;30;38;0;0;0
34;2;15;10;2;7;0;4;1;40;38;0;0;0
23;2;11;9;4;6;4;2;0;40;38;0;0;0
56;2;11;9;2;7;0;4;1;50;40;0;0;0
45;2;11;9;2;3;0;4;1;55;38;0;0;1
48;2;0;6;2;0;5;4;0;40;38;0;0;0
48;3;12;14;3;11;1;1;1;50;18;0;0;0
31;2;8;11;4;0;1;4;0;40;38;0;0;0
20;5;7;12;4;7;3;4;1;20;38;0;1;0
27;2;15;10;4;11;1;4;1;40;38;0;0;0
32;2;11;9;4;7;1;2;0;40;38;0;0;0
37;2;11;9;4;7;1;4;1;75;38;0;0;0
34;2;11;9;0;8;4;2;0;30;38;0;0;0
90;2;11;9;4;7;1;4;0;40;38;0;0;0
23;2;15;10;4;6;3;2;0;40;38;0;0;0
43;2;15;10;0;0;1;4;0;40;38;0;0;0
44;2;9;13;2;3;0;4;1;60;38;1;0;1
24;2;15;10;4;12;1;4;0;37;38;0;0;0
28;2;14;15;0;9;4;4;1;55;38;0;0;0
23;2;15;10;2;7;0;4;1;40;38;0;0;0
20;2;15;10;4;11;1;4;0;50;38;0;0;0
36;2;9;13;2;9;0;4;1;50;38;0;1;1
61;2;11;9;2;6;0;4;1;40;38;0;0;0
53;4;9;13;2;11;0;4;1;40;1;0;0;1
30;2;9;13;2;0;0;4;1;40;38;1;0;1
52;4;15;10;2;11;0;4;1;55;38;0;0;1
38;2;15;10;0;2;1;4;1;40;19;0;0;0
32;2;9;13;2;11;0;4;1;40;38;0;0;0
30;4;2;8;2;13;0;4;1;75;38;0;0;0
41;2;8;11;0;2;1;4;0;40;38;0;0;0
49;1;12;14;2;9;0;4;1;40;38;0;1;1
45;2;11;9;2;2;0;4;1;47;38;0;0;1
43;4;11;9;2;3;0;4;1;35;38;0;0;0
61;2;11;9;2;6;0;4;1;40;38;1;0;0
54;2;11;9;2;7;0;4;1;32;25;0;0;0
34;2;7;12;5;7;4;4;0;40;38;0;0;0
49;2;15;10;2;11;0;4;1;80;38;0;0;1
38;2;15;10;4;7;3;4;1;40;38;0;0;0
35;2;14;15;2;9;0;4;1;80;38;0;1;1
36;2;2;8;2;13;0;4;1;40;38;0;0;0
30;2;9;13;2;3;0;4;1;50;38;0;0;0
36;2;7;12;0;12;1;4;0;60;38;0;0;0
22;1;9;13;4;9;3;4;0;20;38;0;0;0
38;2;11;9;2;2;0;4;1;40;38;0;1;1
37;2;11;9;2;2;0;4;1;50;38;0;0;1
48;5;10;16;2;9;5;4;0;46;38;0;1;1
17;2;1;7;4;0;3;4;1;15;38;0;0;0
19;4;15;10;4;2;3;4;1;20;38;0;0;0
27;2;9;13;4;11;1;2;0;40;38;0;1;0
